,logistics,_id,area,weight,fee,time
874,常州顺丰,SF1325738097583,上海,1.22,4.8,2021-11-28
875,常州顺丰,SF1325738091416,上海,1.52,4.8,2021-11-28
876,常州顺丰,SF1330661531926,浙江,1.52,4.8,2021-11-28
877,常州顺丰,SF1325738091901,上海,1.22,4.8,2021-11-28
878,常州顺丰,SF1330661531335,河北,1.52,4.8,2021-11-28
879,常州顺丰,SF1325738091301,河北,1.22,4.8,2021-11-28
880,常州顺丰,SF1319036201280,湖北,1.32,4.8,2021-11-28
881,常州顺丰,SF1325738659496,河南,1.32,4.8,2021-11-28
882,常州顺丰,SF1319036199180,湖北,0.92,3.8,2021-11-28
883,常州顺丰,SF1330662532054,河南,0.92,3.8,2021-11-28
884,常州顺丰,SF1309768394998,江西,2.22,5.3,2021-11-28
885,常州顺丰,SF1319046043883,重庆,0.52,3.8,2021-11-28
886,常州顺丰,SF1325738844191,江西,1.32,4.8,2021-11-28
887,常州顺丰,SF1325738849661,江西,2.32,5.3,2021-11-28
888,常州顺丰,SF1325738849403,江西,2.32,5.3,2021-11-28
889,常州顺丰,SF1319046086885,湖南,2.32,5.3,2021-11-28
890,常州顺丰,SF1325738355798,湖南,0.82,3.8,2021-11-28
891,常州顺丰,SF1319046087183,江西,2.32,5.3,2021-11-28
892,常州顺丰,SF1319046071988,江西,1.28,4.8,2021-11-28
893,常州顺丰,SF1319046834179,江西,1.32,4.8,2021-11-28
894,常州顺丰,SF1330661940818,广东,2.32,5.3,2021-11-28
895,常州顺丰,SF1309768191922,江西,2.32,5.3,2021-11-28
896,常州顺丰,SF1325738370533,江西,1.32,4.8,2021-11-28
897,常州顺丰,SF1330661940536,江西,1.32,4.8,2021-11-28
898,常州顺丰,SF1319046884074,江西,2.32,5.3,2021-11-28
899,常州顺丰,SF1325738377756,广东,2.32,5.3,2021-11-28
900,常州顺丰,SF1330661940518,湖南,1.12,4.8,2021-11-28
901,常州顺丰,SF1330661940836,江西,2.32,5.3,2021-11-28
902,常州顺丰,SF1309768191659,江西,2.32,5.3,2021-11-28
903,常州顺丰,SF1325738377817,广东,1.32,4.8,2021-11-28
904,常州顺丰,SF1330661940979,广东,0.82,3.8,2021-11-28
905,常州顺丰,SF1325738377765,湖南,1.82,4.8,2021-11-28
906,常州顺丰,SF1309768190787,江西,1.22,4.8,2021-11-28
907,常州顺丰,SF1319046873078,广东,0.82,3.8,2021-11-28
908,常州顺丰,SF1325738370824,江西,0.82,3.8,2021-11-28
909,常州顺丰,SF1325738377369,湖南,2.32,5.3,2021-11-28
910,常州顺丰,SF1325738370833,江西,0.82,3.8,2021-11-28
911,常州顺丰,SF1325738370897,江西,0.82,3.8,2021-11-28
912,常州顺丰,SF1319046882976,江西,0.82,3.8,2021-11-28
913,常州顺丰,SF1319046862971,广东,0.82,3.8,2021-11-28
914,常州顺丰,SF1325738370303,江西,0.82,3.8,2021-11-28
915,常州顺丰,SF1325738370279,湖南,0.62,3.8,2021-11-28
916,常州顺丰,SF1309768190575,广东,1.32,4.8,2021-11-28
917,常州顺丰,SF1325738377341,江西,1.72,4.8,2021-11-28
918,常州顺丰,SF1330661940148,江西,1.52,4.8,2021-11-28
919,常州顺丰,SF1309768190654,江西,1.32,4.8,2021-11-28
920,常州顺丰,SF1319046872877,江西,1.32,4.8,2021-11-28
921,常州顺丰,SF1319046862874,广东,1.22,4.8,2021-11-28
922,常州顺丰,SF1330661948832,广西,0.82,3.8,2021-11-28
923,常州顺丰,SF1330661994738,湖南,2.32,5.3,2021-11-28
924,常州顺丰,SF1319046872770,江西,0.42,3.8,2021-11-28
925,常州顺丰,SF1319835761627,甘肃,1.32,4.8,2021-11-27
926,常州顺丰,SF1325795964326,甘肃,2.32,5.3,2021-11-27
927,常州顺丰,SF1330631861704,甘肃,2.32,5.3,2021-11-27
928,常州顺丰,SF1325795964477,甘肃,1.82,4.8,2021-11-27
929,常州顺丰,SF1319036232881,北京,1.82,4.8,2021-11-28
930,常州顺丰,SF1330662531590,河北,1.32,4.8,2021-11-28
931,常州顺丰,SF1319036222889,吉林,1.52,4.8,2021-11-28
932,常州顺丰,SF1304768397253,江苏,0.82,3.8,2021-11-28
933,常州顺丰,SF1304768396433,黑龙江,0.77,13.5,2021-11-28
934,常州顺丰,SF1319036244186,江苏,2.32,5.3,2021-11-28
935,常州顺丰,SF1330662579074,辽宁,1.82,4.8,2021-11-28
936,常州顺丰,SF1330662579092,吉林,0.77,3.8,2021-11-28
937,常州顺丰,SF1330662579083,江苏,0.82,3.8,2021-11-28
938,常州顺丰,SF1319036282980,江苏,1.32,4.8,2021-11-28
939,常州顺丰,SF1319036159084,吉林,0.77,3.8,2021-11-28
940,常州顺丰,SF1330662574026,浙江,0.82,3.8,2021-11-28
941,常州顺丰,SF1330662538307,江苏,0.42,3.8,2021-11-28
942,常州顺丰,SF1330662530559,上海,1.32,4.8,2021-11-28
943,常州顺丰,SF1319216283699,上海,2.22,5.3,2021-11-28
944,常州顺丰,SF1330617840783,江苏,2.25,5.3,2021-11-28
945,常州顺丰,SF1330617840641,江苏,1.62,4.8,2021-11-28
946,常州顺丰,SF1319036291087,吉林,1.37,4.8,2021-11-28
947,常州顺丰,SF1325738659318,江苏,1.32,4.8,2021-11-28
948,常州顺丰,SF1325704322212,江苏,1.52,4.8,2021-11-28
949,常州顺丰,SF1319036128886,吉林,0.92,3.8,2021-11-28
950,常州顺丰,SF1300998892106,上海,2.42,5.3,2021-11-28
951,常州顺丰,SF1325704322203,浙江,1.92,4.8,2021-11-28
952,常州顺丰,SF1300998892267,江苏,1.72,4.8,2021-11-28
953,常州顺丰,SF1325738653287,吉林,0.77,3.8,2021-11-28
954,常州顺丰,SF1319036245685,浙江,1.12,4.8,2021-11-28
955,常州顺丰,SF1304768397905,吉林,0.82,3.8,2021-11-28
956,常州顺丰,SF1319216284092,山东,1.92,4.8,2021-11-28
957,常州顺丰,SF1325704322919,江苏,1.82,4.8,2021-11-28
958,常州顺丰,SF1319216213596,山东,1.92,4.8,2021-11-28
959,常州顺丰,SF1319036295589,江苏,1.82,4.8,2021-11-28
960,常州顺丰,SF1330662530329,上海,1.32,4.8,2021-11-28
961,常州顺丰,SF1319036211089,江苏,2.32,5.3,2021-11-28
962,常州顺丰,SF1330662573396,上海,1.82,4.8,2021-11-28
963,常州顺丰,SF1304768395590,吉林,2.22,5.3,2021-11-28
964,常州顺丰,SF1330617840978,上海,2.42,5.3,2021-11-28
965,常州顺丰,SF1300998892337,江苏,2.42,5.3,2021-11-28
966,常州顺丰,SF1304768397756,江苏,0.82,3.8,2021-11-28
967,常州顺丰,SF1319216243690,福建,1.62,4.8,2021-11-28
968,常州顺丰,SF1319216582394,江苏,2.12,5.3,2021-11-28
969,常州顺丰,SF1319805396188,江苏,1.32,4.8,2021-11-27
970,常州顺丰,SF1302648694408,江西,1.32,4.8,2021-11-27
971,常州顺丰,SF1325704322812,陕西,2.4,5.3,2021-11-28
972,常州顺丰,SF1319036245288,湖北,0.37,3.8,2021-11-28
973,常州顺丰,SF1319046055884,江西,2.32,5.3,2021-11-28
974,常州顺丰,SF1319046065886,江西,1.32,4.8,2021-11-28
975,常州顺丰,SF1309768391977,江西,1.32,4.8,2021-11-28
976,常州顺丰,SF1325738355443,湖南,1.32,4.8,2021-11-28
977,常州顺丰,SF1319046025887,江西,1.32,4.8,2021-11-28
978,常州顺丰,SF1330661958561,江西,2.24,5.3,2021-11-28
979,常州顺丰,SF1325738846515,湖南,1.82,4.8,2021-11-28
980,常州顺丰,SF1309768394643,江西,2.32,5.3,2021-11-28
981,常州顺丰,SF1325738842623,江西,2.32,5.3,2021-11-28
982,常州顺丰,SF1319046056685,江西,2.32,5.3,2021-11-28
983,常州顺丰,SF1319046076486,湖南,2.32,5.3,2021-11-28
984,常州顺丰,SF1325738842641,江西,1.32,4.8,2021-11-28
985,常州顺丰,SF1325738844589,江西,0.82,3.8,2021-11-28
986,常州顺丰,SF1325738842401,湖南,2.32,5.3,2021-11-28
987,常州顺丰,SF1319046004384,江西,0.82,3.8,2021-11-28
988,常州顺丰,SF1319046056481,江西,2.32,5.3,2021-11-28
989,常州顺丰,SF1319046013886,江西,0.82,3.8,2021-11-28
990,常州顺丰,SF1330661958377,江西,1.32,4.8,2021-11-28
991,常州顺丰,SF1319046054289,江西,0.82,3.8,2021-11-28
992,常州顺丰,SF1309768394219,江西,2.32,5.3,2021-11-28
993,常州顺丰,SF1319046015682,江西,2.32,5.3,2021-11-28
994,常州顺丰,SF1319046005689,湖南,2.32,5.3,2021-11-28
995,常州顺丰,SF1319046084286,湖南,0.82,3.8,2021-11-28
996,常州顺丰,SF1309768395453,江西,2.32,5.3,2021-11-28
997,常州顺丰,SF1319046085688,湖南,1.82,4.8,2021-11-28
998,常州顺丰,SF1330661951127,湖南,0.82,3.8,2021-11-28
999,常州顺丰,SF1330661958700,江西,1.82,4.8,2021-11-28
1000,常州顺丰,SF1319046075482,江西,2.24,5.3,2021-11-28
1001,常州顺丰,SF1309768393127,湖南,0.82,3.8,2021-11-28
1002,常州顺丰,SF1330661951206,江西,1.32,4.8,2021-11-28
1003,常州顺丰,SF1325790452088,甘肃,2.32,5.3,2021-11-27
1004,常州顺丰,SF1330636389972,甘肃,1.32,4.8,2021-11-27
1005,常州顺丰,SF1330636389557,甘肃,2.32,5.3,2021-11-27
1006,常州顺丰,SF1325790452758,甘肃,2.32,5.3,2021-11-27
1007,常州顺丰,SF1301648291574,甘肃,2.32,5.3,2021-11-27
1008,常州顺丰,SF1319795938737,甘肃,2.32,5.3,2021-11-27
1009,常州顺丰,SF1301648291413,甘肃,2.32,5.3,2021-11-27
1010,常州顺丰,SF1325790459469,陕西,1.82,4.8,2021-11-27
1011,常州顺丰,SF1319805385889,江苏,0.82,3.8,2021-11-27
1012,常州顺丰,SF1319805305987,江苏,2.32,5.3,2021-11-27
1013,常州顺丰,SF1319805375780,江苏,2.32,5.3,2021-11-27
1014,常州顺丰,SF1325797253699,浙江,2.32,5.3,2021-11-27
1015,常州顺丰,SF1319805355485,江苏,1.32,4.8,2021-11-27
1016,常州顺丰,SF1319805365487,浙江,1.8,4.8,2021-11-27
1017,常州顺丰,SF1300658691171,江苏,1.8,4.8,2021-11-27
1018,常州顺丰,SF1325797259262,江苏,2.32,5.3,2021-11-27
1019,常州顺丰,SF1319805385182,浙江,0.8,3.8,2021-11-27
1020,常州顺丰,SF1319805394983,江苏,1.32,4.8,2021-11-27
1021,常州顺丰,SF1300658690907,浙江,1.28,4.8,2021-11-27
1022,常州顺丰,SF1319805304982,江苏,1.32,4.8,2021-11-27
1023,常州顺丰,SF1319805304885,浙江,2.32,5.3,2021-11-27
1024,常州顺丰,SF1330632349874,浙江,1.8,4.8,2021-11-27
1025,常州顺丰,SF1319805304788,浙江,1.32,4.8,2021-11-27
1026,常州顺丰,SF1325738091886,湖南,1.22,4.8,2021-11-28
1027,常州顺丰,SF1319046400492,江西,1.22,4.8,2021-11-28
1028,常州顺丰,SF1319715043007,广东,3.52,18.5,2021-11-27
1029,常州顺丰,SF1325722145095,天津,1.12,4.8,2021-11-27
1030,常州顺丰,SF1330655582027,上海,1.12,4.8,2021-11-27
1031,常州顺丰,SF1325722145077,吉林,1.42,4.8,2021-11-27
1032,常州顺丰,SF1303538694756,浙江,1.12,4.8,2021-11-27
1033,常州顺丰,SF1330655582258,吉林,0.77,3.8,2021-11-27
1034,常州顺丰,SF1325738653896,湖南,1.32,4.8,2021-11-28
1035,常州顺丰,SF1330662573950,湖南,1.32,4.8,2021-11-28
1036,常州顺丰,SF1319835047073,江西,2.32,5.3,2021-11-27
1037,常州顺丰,SF1330638931291,江西,1.82,4.8,2021-11-27
1038,常州顺丰,SF1330638931698,江西,2.32,5.3,2021-11-27
1039,常州顺丰,SF1330662577533,江西,0.82,3.8,2021-11-28
1040,常州顺丰,SF1304768398132,江西,0.92,3.8,2021-11-28
1041,常州顺丰,SF1330661531317,四川,2.12,5.3,2021-11-28
1042,常州顺丰,SF1304768398381,江西,1.22,4.8,2021-11-28
1043,常州顺丰,SF1330662577321,江西,1.52,4.8,2021-11-28
1044,常州顺丰,SF1330662577506,江西,2.12,5.3,2021-11-28
1045,常州顺丰,SF1330662577588,江西,0.52,3.8,2021-11-28
1046,常州顺丰,SF1319695612811,云南,0.82,13.5,2021-11-27
1047,常州顺丰,SF1325722141828,四川,0.82,3.8,2021-11-27
1048,常州顺丰,SF1303538694013,河南,1.82,4.8,2021-11-27
1049,常州顺丰,SF1325722141273,湖北,1.32,4.8,2021-11-27
1050,常州顺丰,SF1319695578018,河南,1.12,4.8,2021-11-27
1051,常州顺丰,SF1325722141925,河南,0.92,3.8,2021-11-27
1052,常州顺丰,SF1303538693674,河南,0.82,3.8,2021-11-27
1053,常州顺丰,SF1319046440192,江西,0.92,3.8,2021-11-28
1054,常州顺丰,SF1325738091489,湖南,1.52,4.8,2021-11-28
1055,常州顺丰,SF1300778696681,江西,1.52,4.8,2021-11-28
1056,常州顺丰,SF1325738091629,湖南,1.52,4.8,2021-11-28
1057,常州顺丰,SF1330661531510,湖南,1.52,4.8,2021-11-28
1058,常州顺丰,SF1300778696848,江西,1.52,4.8,2021-11-28
1059,常州顺丰,SF1319046389996,湖南,1.52,4.8,2021-11-28
1060,常州顺丰,SF1325722141689,吉林,1.92,4.8,2021-11-27
1061,常州顺丰,SF1330655586195,吉林,1.82,4.8,2021-11-27
1062,常州顺丰,SF1325722141907,吉林,1.42,4.8,2021-11-27
1063,常州顺丰,SF1330655586786,吉林,0.62,3.8,2021-11-27
1064,常州顺丰,SF1330655586731,吉林,1.3,4.8,2021-11-27
1065,常州顺丰,SF1325722147737,吉林,1.32,4.8,2021-11-27
1066,常州顺丰,SF1330655587815,浙江,2.32,5.3,2021-11-27
1067,常州顺丰,SF1325727405641,江苏,1.52,4.8,2021-11-27
1068,常州顺丰,SF1330651496529,浙江,1.22,4.8,2021-11-27
1069,常州顺丰,SF1325727405456,浙江,2.12,5.3,2021-11-27
1070,常州顺丰,SF1325727487418,浙江,1.22,4.8,2021-11-27
1071,常州顺丰,SF1325797252048,江苏,1.32,4.8,2021-11-27
1072,常州顺丰,SF1325797252330,浙江,2.32,5.3,2021-11-27
1073,常州顺丰,SF1319805324687,浙江,2.28,5.3,2021-11-27
1074,常州顺丰,SF1330652302307,浙江,2.32,5.3,2021-11-27
1075,常州顺丰,SF1330632349662,浙江,2.32,5.3,2021-11-27
1076,常州顺丰,SF1304438899069,山东,0.82,3.8,2021-11-26
1077,常州顺丰,SF1325763706285,山东,0.82,3.8,2021-11-26
1078,常州顺丰,SF1304438899005,山东,0.82,3.8,2021-11-26
1079,常州顺丰,SF1319565087449,江苏,0.82,3.8,2021-11-26
1080,常州顺丰,SF1304438898901,江苏,0.82,3.8,2021-11-26
1081,常州顺丰,SF1325763706955,河南,0.82,3.8,2021-11-26
1082,常州顺丰,SF1325763706337,浙江,0.82,3.8,2021-11-26
1083,常州顺丰,SF1330696965955,江苏,0.82,3.8,2021-11-26
1084,常州顺丰,SF1319805334282,安徽,1.32,4.8,2021-11-27
1085,常州顺丰,SF1319835190877,湖南,0.42,3.8,2021-11-27
1086,常州顺丰,SF1309668099095,湖南,0.82,3.8,2021-11-27
1087,常州顺丰,SF1303568794911,浙江,0.82,3.8,2021-11-27
1088,常州顺丰,SF1309668098797,湖北,0.82,3.8,2021-11-27
1089,常州顺丰,SF1325795013832,江西,0.82,3.8,2021-11-27
1090,常州顺丰,SF1319835140479,江西,1.12,4.8,2021-11-27
1091,常州顺丰,SF1319835130476,江西,1.32,4.8,2021-11-27
1092,常州顺丰,SF1330638930074,湖南,1.32,4.8,2021-11-27
1093,常州顺丰,SF1319835100479,湖北,1.32,4.8,2021-11-27
1094,常州顺丰,SF1330638930038,江西,1.32,4.8,2021-11-27
1095,常州顺丰,SF1330638930047,湖南,1.32,4.8,2021-11-27
1096,常州顺丰,SF1309668096365,湖南,2.32,5.3,2021-11-27
1097,常州顺丰,SF1330638931389,江西,2.32,5.3,2021-11-27
1098,常州顺丰,SF1319835026974,江西,2.32,5.3,2021-11-27
1099,常州顺丰,SF1319795919031,甘肃,1.32,4.8,2021-11-27
1100,常州顺丰,SF1325727480761,河南,0.56,3.8,2021-11-27
1101,常州顺丰,SF1307568297596,江西,0.8,3.8,2021-11-27
1102,常州顺丰,SF1307568297587,江西,0.8,3.8,2021-11-27
1103,常州顺丰,SF1325722147216,上海,1.32,4.8,2021-11-27
1104,常州顺丰,SF1303538693170,浙江,1.32,4.8,2021-11-27
1105,常州顺丰,SF1319695622116,浙江,1.82,4.8,2021-11-27
1106,常州顺丰,SF1325722147207,江苏,0.82,3.8,2021-11-27
1107,常州顺丰,SF1325722147968,上海,1.42,4.8,2021-11-27
1108,常州顺丰,SF1325722147677,江苏,0.82,3.8,2021-11-27
1109,常州顺丰,SF1319695631714,浙江,1.82,4.8,2021-11-27
1110,常州顺丰,SF1303538692836,浙江,1.32,4.8,2021-11-27
1111,常州顺丰,SF1330655583835,浙江,2.22,5.3,2021-11-27
1112,常州顺丰,SF1303538692379,浙江,0.92,3.8,2021-11-27
1113,常州顺丰,SF1303538695682,江苏,1.82,4.8,2021-11-27
1114,常州顺丰,SF1325722140250,浙江,0.82,3.8,2021-11-27
1115,常州顺丰,SF1330655583129,浙江,2.22,5.3,2021-11-27
1116,常州顺丰,SF1325722140348,江苏,0.8,3.8,2021-11-27
1117,常州顺丰,SF1325768522785,辽宁,1.8,4.8,2021-11-26
1118,常州顺丰,SF1309448594755,黑龙江,2.32,29.5,2021-11-26
1119,常州顺丰,SF1308568193332,上海,1.22,4.8,2021-11-27
1120,常州顺丰,SF1308568193305,江苏,1.52,4.8,2021-11-27
1121,常州顺丰,SF1325727480895,上海,1.52,4.8,2021-11-27
1122,常州顺丰,SF1330651445427,江苏,1.52,4.8,2021-11-27
1123,常州顺丰,SF1308568193341,江苏,2.12,5.3,2021-11-27
1124,常州顺丰,SF1330655583438,江西,2.35,5.3,2021-11-27
1125,常州顺丰,SF1325722148362,河南,0.55,3.8,2021-11-27
1126,常州顺丰,SF1306438799468,浙江,1.32,4.8,2021-11-26
1127,常州顺丰,SF1306438799371,浙江,2.32,5.3,2021-11-26
1128,常州顺丰,SF1319805374185,浙江,1.32,4.8,2021-11-27
1129,常州顺丰,SF1325797252676,江苏,2.32,5.3,2021-11-27
1130,常州顺丰,SF1319875080821,江苏,2.3,5.3,2021-11-27
1131,常州顺丰,SF1325763568118,浙江,2.32,5.3,2021-11-26
1132,常州顺丰,SF1325763568163,江苏,1.32,4.8,2021-11-26
1133,常州顺丰,SF1330696583915,浙江,2.32,5.3,2021-11-26
1134,常州顺丰,SF1319565598464,浙江,2.32,5.3,2021-11-26
1135,常州顺丰,SF1325763568745,浙江,2.32,5.3,2021-11-26
1136,常州顺丰,SF1319565538760,浙江,2.32,5.3,2021-11-26
1137,常州顺丰,SF1319565559160,江苏,2.24,5.3,2021-11-26
1138,常州顺丰,SF1330655585155,吉林,0.82,3.8,2021-11-27
1139,常州顺丰,SF1325722148256,吉林,2.32,5.3,2021-11-27
1140,常州顺丰,SF1303538691675,吉林,1.32,4.8,2021-11-27
1141,常州顺丰,SF1319695611013,吉林,0.62,3.8,2021-11-27
1142,常州顺丰,SF1303538691550,吉林,0.92,3.8,2021-11-27
1143,常州顺丰,SF1325722148635,吉林,0.62,3.8,2021-11-27
1144,常州顺丰,SF1303538691532,吉林,0.62,3.8,2021-11-27
1145,常州顺丰,SF1303538695406,吉林,1.32,4.8,2021-11-27
1146,常州顺丰,SF1303538691453,吉林,1.32,4.8,2021-11-27
1147,常州顺丰,SF1330655581166,吉林,1.92,4.8,2021-11-27
1148,常州顺丰,SF1330655585386,吉林,0.82,3.8,2021-11-27
1149,常州顺丰,SF1325722145562,吉林,0.82,3.8,2021-11-27
1150,常州顺丰,SF1330655585552,吉林,2.52,5.3,2021-11-27
1151,常州顺丰,SF1330655585904,黑龙江,1.32,21.5,2021-11-27
1152,常州顺丰,SF1330655589065,辽宁,1.32,4.8,2021-11-27
1153,常州顺丰,SF1325722143120,辽宁,1.32,4.8,2021-11-27
1154,常州顺丰,SF1303538691214,吉林,0.92,3.8,2021-11-27
1155,常州顺丰,SF1330655589010,吉林,1.92,4.8,2021-11-27
1156,常州顺丰,SF1304768398275,湖南,1.32,4.8,2021-11-28
1157,常州顺丰,SF1319036216188,江西,1.32,4.8,2021-11-28
1158,常州顺丰,SF1304768397747,江西,1.32,4.8,2021-11-28
1159,常州顺丰,SF1304768397396,江西,1.32,4.8,2021-11-28
1160,常州顺丰,SF1330662575695,江西,1.92,4.8,2021-11-28
1161,常州顺丰,SF1304768397447,江西,2.32,5.3,2021-11-28
1162,常州顺丰,SF1304768397438,江西,0.77,3.8,2021-11-28
1163,常州顺丰,SF1304768397387,江西,0.82,3.8,2021-11-28
1164,常州顺丰,SF1319036244283,江西,0.92,3.8,2021-11-28
1165,常州顺丰,SF1330662575437,江西,0.52,3.8,2021-11-28
1166,常州顺丰,SF1319036214586,江西,1.52,4.8,2021-11-28
1167,常州顺丰,SF1330662574802,江西,1.32,4.8,2021-11-28
1168,常州顺丰,SF1330662575659,江西,0.92,3.8,2021-11-28
1169,常州顺丰,SF1304768397678,江西,1.32,4.8,2021-11-28
1170,常州顺丰,SF1319036245181,江西,2.32,5.3,2021-11-28
1171,常州顺丰,SF1330662575898,湖南,0.82,3.8,2021-11-28
1172,常州顺丰,SF1330662575191,江西,0.77,3.8,2021-11-28
1173,常州顺丰,SF1330662575216,江西,0.92,3.8,2021-11-28
1174,常州顺丰,SF1319036214983,江西,1.82,4.8,2021-11-28
1175,常州顺丰,SF1330662575604,江西,1.32,4.8,2021-11-28
1176,常州顺丰,SF1319036296786,江西,0.77,3.8,2021-11-28
1177,常州顺丰,SF1325795013939,湖北,0.82,3.8,2021-11-27
1178,常州顺丰,SF1325795012943,江西,0.82,3.8,2021-11-27
1179,常州顺丰,SF1319835100276,四川,1.22,4.8,2021-11-27
1180,常州顺丰,SF1330638930214,江西,1.27,4.8,2021-11-27
1181,常州顺丰,SF1325795012670,湖北,1.28,4.8,2021-11-27
1182,常州顺丰,SF1309668098424,湖南,1.28,4.8,2021-11-27
1183,常州顺丰,SF1319835180071,江西,1.3,4.8,2021-11-27
1184,常州顺丰,SF1330638930241,江西,1.32,4.8,2021-11-27
1185,常州顺丰,SF1330638930232,湖北,1.32,4.8,2021-11-27
1186,常州顺丰,SF1330638930648,湖南,1.32,4.8,2021-11-27
1187,常州顺丰,SF1319835036976,江西,2.32,5.3,2021-11-27
1188,常州顺丰,SF1319835086678,湖南,2.32,5.3,2021-11-27
1189,常州顺丰,SF1319835086571,湖北,2.32,5.3,2021-11-27
1190,常州顺丰,SF1325795071712,江西,2.32,5.3,2021-11-27
1191,常州顺丰,SF1319835027078,湖南,2.32,5.3,2021-11-27
1192,常州顺丰,SF1325795071079,湖北,2.32,5.3,2021-11-27
1193,常州顺丰,SF1309668095873,江西,2.32,5.3,2021-11-27
1194,常州顺丰,SF1325795071015,湖北,2.32,5.3,2021-11-27
1195,常州顺丰,SF1325795071121,江西,2.32,5.3,2021-11-27
1196,常州顺丰,SF1319695620514,云南,1.32,21.5,2021-11-27
1197,常州顺丰,SF1325763493653,甘肃,2.32,5.3,2021-11-26
1198,常州顺丰,SF1305428697911,甘肃,1.82,4.8,2021-11-26
1199,常州顺丰,SF1330697654974,甘肃,2.32,5.3,2021-11-26
1200,常州顺丰,SF1319555612718,甘肃,1.32,4.8,2021-11-26
1201,常州顺丰,SF1303538599380,湖北,2.32,5.3,2021-11-27
1202,常州顺丰,SF1325722143023,河南,0.52,3.8,2021-11-27
1203,常州顺丰,SF1330655518416,河南,0.8,3.8,2021-11-27
1204,常州顺丰,SF1330655518504,湖北,1.82,4.8,2021-11-27
1205,常州顺丰,SF1319695567815,河南,0.62,3.8,2021-11-27
1206,常州顺丰,SF1330655589393,河南,2.32,5.3,2021-11-27
1207,常州顺丰,SF1325722144090,河南,1.52,4.8,2021-11-27
1208,常州顺丰,SF1330655589408,湖北,1.32,4.8,2021-11-27
1209,常州顺丰,SF1325722144346,湖北,1.32,4.8,2021-11-27
1210,常州顺丰,SF1330655511488,河南,1.32,4.8,2021-11-27
1211,常州顺丰,SF1325727480974,河南,0.92,3.8,2021-11-27
1212,常州顺丰,SF1330651445330,河南,1.22,4.8,2021-11-27
1213,常州顺丰,SF1319715421641,河南,1.22,4.8,2021-11-27
1214,常州顺丰,SF1308568193614,湖北,1.22,4.8,2021-11-27
1215,常州顺丰,SF1319715481741,河南,1.52,4.8,2021-11-27
1216,常州顺丰,SF1330651445667,河南,2.12,5.3,2021-11-27
1217,常州顺丰,SF1325727487409,湖北,2.12,5.3,2021-11-27
1218,常州顺丰,SF1306438891092,浙江,1.82,4.8,2021-11-26
1219,常州顺丰,SF1330642019826,安徽,0.52,3.8,2021-11-26
1220,常州顺丰,SF1330638931476,湖南,1.92,4.8,2021-11-27
1221,常州顺丰,SF1319835036472,湖南,2.32,5.3,2021-11-27
1222,常州顺丰,SF1325795071130,湖北,1.8,4.8,2021-11-27
1223,常州顺丰,SF1309668098373,江西,1.32,4.8,2021-11-27
1224,常州顺丰,SF1330697654416,甘肃,1.32,4.8,2021-11-26
1225,常州顺丰,SF1319555632316,甘肃,2.32,5.3,2021-11-26
1226,常州顺丰,SF1319555642212,甘肃,1.32,4.8,2021-11-26
1227,常州顺丰,SF1319555612118,甘肃,1.32,4.8,2021-11-26
1228,常州顺丰,SF1325763499774,甘肃,2.32,5.3,2021-11-26
1229,常州顺丰,SF1319555601915,甘肃,1.32,4.8,2021-11-26
1230,常州顺丰,SF1330697690029,甘肃,2.32,5.3,2021-11-26
1231,常州顺丰,SF1325763499095,甘肃,0.82,3.8,2021-11-26
1232,常州顺丰,SF1319555661715,甘肃,2.32,5.3,2021-11-26
1233,常州顺丰,SF1319555601711,贵州,1.32,4.8,2021-11-26
1234,常州顺丰,SF1325798584485,福建,1.12,4.8,2021-11-27
1235,常州顺丰,SF1330655589348,江苏,2.32,5.3,2021-11-27
1236,常州顺丰,SF1303538690891,河北,2.32,5.3,2021-11-27
1237,常州顺丰,SF1325722164604,河北,2.32,5.3,2021-11-27
1238,常州顺丰,SF1325722145544,北京,2.32,5.3,2021-11-27
1239,常州顺丰,SF1325722143615,天津,0.82,3.8,2021-11-27
1240,常州顺丰,SF1325740088743,江苏,1.32,4.8,2021-11-26
1241,常州顺丰,SF1307338599607,天津,1.32,4.8,2021-11-26
1242,常州顺丰,SF1330642019101,浙江,1.32,4.8,2021-11-26
1243,常州顺丰,SF1319455086523,浙江,0.82,3.8,2021-11-26
1244,常州顺丰,SF7607129972069,四川,1.21,4.8,2021-11-27
1245,常州顺丰,SF1330638930302,湖南,1.32,4.8,2021-11-27
1246,常州顺丰,SF1309668099013,江西,1.8,4.8,2021-11-27
1247,常州顺丰,SF1309668098955,湖南,1.3,4.8,2021-11-27
1248,常州顺丰,SF1319835140779,湖南,1.32,4.8,2021-11-27
1249,常州顺丰,SF1330638974460,江西,2.32,5.3,2021-11-27
1250,常州顺丰,SF1330638932064,湖南,2.32,5.3,2021-11-27
1251,常州顺丰,SF1325795016599,湖南,0.8,3.8,2021-11-27
1252,常州顺丰,SF1309668098258,湖南,1.22,4.8,2021-11-27
1253,常州顺丰,SF1319835016275,湖南,1.8,4.8,2021-11-27
1254,常州顺丰,SF1325795016710,湖南,0.82,3.8,2021-11-27
1255,常州顺丰,SF1319835079970,湖南,0.82,3.8,2021-11-27
1256,常州顺丰,SF1319835019676,江西,1.32,4.8,2021-11-27
1257,常州顺丰,SF1330638930966,湖南,0.82,3.8,2021-11-27
